,latitudes,longitudes,values,variance
375,17.97,75.27,0.35508522033846734,0.008245886483944746
376,17.97,75.28,0.354898123329708,0.00823541900049461
377,17.97,75.29,0.3548582338489714,0.008218123286062069
378,17.97,75.3,0.35494582444413075,0.008194990719688147
379,17.97,75.31,0.3551436796694423,0.008166921633555788
380,17.97,75.32,0.3554952445443567,0.00813484806892228
381,17.97,75.33,0.3561434543498029,0.008100136317422615
382,17.97,75.34,0.3569730953537551,0.00806511773247972
383,17.97,75.35,0.35799201154611127,0.0080333551363937
384,17.97,75.36,0.35896258394450403,0.008008993752401957
385,17.97,75.37,0.35938913347692947,0.00799495667256565
386,17.97,75.38,0.35955042343003624,0.007991186506294722
387,17.97,75.39,0.3594632181642586,0.007994804912327451
388,17.97,75.4,0.35927998375288267,0.00800184752560729
389,17.97,75.41,0.35935277302259694,0.008008680839894514
390,17.97,75.42,0.35978041922369186,0.008012364202353071
391,17.97,75.43,0.3605059521859818,0.00801045376187535
392,17.97,75.44,0.36137469121621735,0.008000720308198934
393,17.97,75.45,0.3621729013811382,0.007981058396090694
394,17.97,75.46,0.362796678315552,0.007949534957489447
395,17.97,75.47,0.3634308538918022,0.007904599497789513
396,17.97,75.48,0.36391234781091986,0.007845343216072878
397,17.97,75.49,0.3642305739129683,0.007771889735086624
398,17.98,73.4,0.45049717257658006,0.00798600280845801
399,17.98,73.41,0.44661796632429823,0.007910230357256944
400,17.98,73.42,0.4417721456728097,0.007851067292941782
401,17.98,73.43,0.4361084208460787,0.007806027612313558
402,17.98,73.44,0.4297004906762712,0.007772039266004206
403,17.98,73.45,0.42237734378112257,0.007745953041353787
404,17.98,73.46,0.41404354939477434,0.007725151092982151
405,17.98,73.47,0.40501031566841816,0.0077082885047568064
406,17.98,73.48,0.3958053735846587,0.007696637392499531
407,17.98,73.49,0.3870608450068769,0.0076967235490419915
408,17.98,73.5,0.37913971432992866,0.007722098364161086
409,17.98,73.51,0.3724724341428393,0.007781929656313799
410,17.98,73.52,0.3666792342488758,0.007866070125424519
411,17.98,73.53,0.3612888163404624,0.007958809526886872
412,17.98,73.54,0.3556601184734056,0.008050580181197172
413,17.98,73.55,0.3499666032033076,0.00813658621127775
414,17.98,73.56,0.34440949060440335,0.008214414370501657
415,17.98,74.57,0.23582168626975097,0.007204357981166281
416,17.98,74.58,0.23896867670634636,0.00724784536122632
